time,latitude,longitude,wind_dir,wind_spd,gust,wave_height,dominant_wpd,average_wpd,mean_wave_dir,air_pressure,air_temperature,sea_surface_temperature
2019-02-14 14:50:00,40.250999450683594,-73.16400146484375,275.0,9.7,11.8,1.62,0 days 00:00:05.559999943,0 days 00:00:04.750000,275.0,1017.8,2.7,4.4
2019-02-14 15:50:00,40.250999450683594,-73.16400146484375,274.0,7.4,9.2,1.57,0 days 00:00:04.760000229,0 days 00:00:04.550000191,278.0,1018.0,2.7,4.4
2019-02-14 16:50:00,40.250999450683594,-73.16400146484375,278.0,6.7,8.3,1.43,0 days 00:00:05.880000114,0 days 00:00:04.500000,214.0,1018.2,3.0,4.5
2019-02-14 17:50:00,40.250999450683594,-73.16400146484375,278.0,7.2,8.5,1.27,0 days 00:00:05.880000114,0 days 00:00:04.570000172,210.0,1017.7,3.5,4.5
2019-02-14 18:50:00,40.250999450683594,-73.16400146484375,278.0,4.3,5.4,1.16,0 days 00:00:05.559999943,0 days 00:00:04.460000038,208.0,1017.7,3.9,4.6
2019-02-14 19:50:00,40.250999450683594,-73.16400146484375,275.0,2.6,3.6,1.06,0 days 00:00:05,0 days 00:00:04.360000134,221.0,1017.5,4.3,4.6
2019-02-14 20:50:00,40.250999450683594,-73.16400146484375,239.0,3.2,3.9,0.92,0 days 00:00:04,0 days 00:00:04.360000134,267.0,1018.4,4.3,4.7
2019-02-14 21:50:00,40.250999450683594,-73.16400146484375,217.0,2.8,3.4,0.78,0 days 00:00:03.700000048,0 days 00:00:04.170000076,263.0,1018.3,5.1,4.6
2019-02-14 22:50:00,40.250999450683594,-73.16400146484375,199.0,3.2,4.0,0.73,0 days 00:00:08.329999924,0 days 00:00:04.320000172,170.0,1018.0,5.3,4.5
2019-02-14 23:50:00,40.250999450683594,-73.16400146484375,179.0,2.7,3.1,0.65,0 days 00:00:08.329999924,0 days 00:00:04.090000153,162.0,1018.0,5.3,4.5
2019-02-15 00:50:00,40.250999450683594,-73.16400146484375,164.0,3.4,3.8,0.63,0 days 00:00:08.329999924,0 days 00:00:04.239999771,176.0,1018.2,5.4,4.5
2019-02-15 01:50:00,40.250999450683594,-73.16400146484375,211.0,4.1,4.7,0.61,0 days 00:00:08.329999924,0 days 00:00:04.309999943,187.0,1017.8,5.5,4.5
2019-02-15 02:50:00,40.250999450683594,-73.16400146484375,196.0,4.4,5.2,0.49,0 days 00:00:07.139999866,0 days 00:00:04.269999981,194.0,1018.1,5.5,4.5
2019-02-15 03:50:00,40.250999450683594,-73.16400146484375,192.0,6.7,7.6,0.53,0 days 00:00:08.329999924,0 days 00:00:04.010000229,168.0,1017.5,5.9,4.5
2019-02-15 04:50:00,40.250999450683594,-73.16400146484375,180.0,6.9,7.8,0.68,0 days 00:00:06.250000,0 days 00:00:03.789999962,173.0,1017.0,6.1,4.5
2019-02-15 05:50:00,40.250999450683594,-73.16400146484375,165.0,5.2,5.9,0.68,0 days 00:00:03.569999933,0 days 00:00:03.730000019,202.0,1016.8,6.4,4.6
2019-02-15 06:50:00,40.250999450683594,-73.16400146484375,148.0,5.9,6.8,0.67,0 days 00:00:03.230000019,0 days 00:00:03.809999943,191.0,1015.9,6.3,4.6
2019-02-15 07:50:00,40.250999450683594,-73.16400146484375,151.0,7.1,8.1,0.7,0 days 00:00:04.170000076,0 days 00:00:03.809999943,191.0,1014.6,6.5,4.7
2019-02-15 08:50:00,40.250999450683594,-73.16400146484375,152.0,7.0,8.3,0.78,0 days 00:00:03.700000048,0 days 00:00:03.650000095,200.0,1013.6,6.5,4.8
2019-02-15 09:50:00,40.250999450683594,-73.16400146484375,161.0,10.0,12.3,0.84,0 days 00:00:03.849999905,0 days 00:00:03.750000,175.0,1012.4,7.5,4.8
2019-02-15 10:50:00,40.250999450683594,-73.16400146484375,164.0,10.7,12.8,1.12,0 days 00:00:04.170000076,0 days 00:00:03.910000086,173.0,1011.5,7.8,4.8
2019-02-15 11:50:00,40.250999450683594,-73.16400146484375,177.0,10.1,12.3,1.34,0 days 00:00:05,0 days 00:00:04.239999771,156.0,1011.0,8.4,4.8
2019-02-15 12:50:00,40.250999450683594,-73.16400146484375,188.0,9.9,12.0,1.33,0 days 00:00:05,0 days 00:00:04.289999962,165.0,1011.1,8.7,4.7
2019-02-15 13:50:00,40.250999450683594,-73.16400146484375,180.0,10.0,11.3,1.48,0 days 00:00:05.260000229,0 days 00:00:04.550000191,166.0,1010.2,8.5,4.7
2019-02-15 14:50:00,40.250999450683594,-73.16400146484375,185.0,9.5,10.9,1.51,0 days 00:00:05.260000229,0 days 00:00:04.519999981,168.0,1009.7,8.6,4.7
2019-02-15 15:50:00,40.250999450683594,-73.16400146484375,188.0,9.4,10.6,1.45,0 days 00:00:05.260000229,0 days 00:00:04.329999924,179.0,1009.1,8.8,4.8
2019-02-15 16:50:00,40.250999450683594,-73.16400146484375,195.0,9.4,11.3,1.45,0 days 00:00:05.260000229,0 days 00:00:04.420000076,182.0,1008.0,8.8,4.8
2019-02-15 17:50:00,40.250999450683594,-73.16400146484375,194.0,10.4,12.2,1.72,0 days 00:00:05.260000229,0 days 00:00:04.570000172,179.0,1006.4,9.1,4.8
2019-02-15 18:50:00,40.250999450683594,-73.16400146484375,188.0,11.1,13.5,1.65,0 days 00:00:05.559999943,0 days 00:00:04.630000114,185.0,1004.7,8.9,4.8
2019-02-15 19:50:00,40.250999450683594,-73.16400146484375,194.0,10.0,11.5,1.68,0 days 00:00:05.559999943,0 days 00:00:04.570000172,187.0,1004.2,8.9,4.8
2019-02-15 20:50:00,40.250999450683594,-73.16400146484375,213.0,8.0,8.9,1.77,0 days 00:00:05.880000114,0 days 00:00:04.780000210,201.0,1004.6,8.2,4.8
2019-02-15 21:50:00,40.250999450683594,-73.16400146484375,210.0,8.1,9.3,1.67,0 days 00:00:05.880000114,0 days 00:00:04.829999924,196.0,1004.2,8.1,4.8
2019-02-15 22:50:00,40.250999450683594,-73.16400146484375,201.0,8.3,9.6,1.89,0 days 00:00:05.880000114,0 days 00:00:05.150000095,186.0,1004.4,7.9,4.8
2019-02-15 23:50:00,40.250999450683594,-73.16400146484375,201.0,8.4,9.5,1.76,0 days 00:00:05.880000114,0 days 00:00:05.119999886,177.0,1004.8,7.9,4.8
2019-02-16 00:50:00,40.250999450683594,-73.16400146484375,211.0,8.0,9.0,1.7,0 days 00:00:06.250000,0 days 00:00:05.059999943,181.0,1004.9,7.8,4.8
2019-02-16 01:50:00,40.250999450683594,-73.16400146484375,213.0,7.4,8.5,1.58,0 days 00:00:06.250000,0 days 00:00:04.989999771,177.0,1004.6,7.6,4.9
2019-02-16 02:50:00,40.250999450683594,-73.16400146484375,215.0,7.2,8.1,1.66,0 days 00:00:06.670000076,0 days 00:00:05.050000191,178.0,1004.3,7.5,4.9
2019-02-16 03:50:00,40.250999450683594,-73.16400146484375,241.0,6.7,7.8,1.61,0 days 00:00:06.670000076,0 days 00:00:05.050000191,171.0,1004.4,7.2,4.9
2019-02-16 04:50:00,40.250999450683594,-73.16400146484375,247.0,6.1,7.2,1.56,0 days 00:00:07.139999866,0 days 00:00:05.079999924,164.0,1004.9,6.9,4.9
2019-02-16 05:50:00,40.250999450683594,-73.16400146484375,280.0,5.1,6.3,1.65,0 days 00:00:06.670000076,0 days 00:00:05.300000191,160.0,1005.3,7.8,4.8
2019-02-16 06:50:00,40.250999450683594,-73.16400146484375,326.0,7.1,8.7,1.51,0 days 00:00:07.139999866,0 days 00:00:05.159999847,147.0,1006.0,7.4,4.8
2019-02-16 07:50:00,40.250999450683594,-73.16400146484375,324.0,5.7,7.6,1.27,0 days 00:00:07.139999866,0 days 00:00:04.789999962,141.0,1006.5,6.6,4.8
2019-02-16 08:50:00,40.250999450683594,-73.16400146484375,328.0,6.0,7.2,1.46,0 days 00:00:07.690000057,0 days 00:00:05.320000172,156.0,1007.1,6.2,4.7
2019-02-16 09:50:00,40.250999450683594,-73.16400146484375,327.0,7.4,8.7,1.57,0 days 00:00:07.690000057,0 days 00:00:05.429999828,159.0,1007.7,5.6,4.7
2019-02-16 10:50:00,40.250999450683594,-73.16400146484375,321.0,8.1,10.0,1.55,0 days 00:00:07.690000057,0 days 00:00:05.369999886,154.0,1008.3,5.0,4.8
2019-02-16 11:50:00,40.250999450683594,-73.16400146484375,339.0,7.8,9.2,1.6,0 days 00:00:08.329999924,0 days 00:00:05.409999847,155.0,1009.3,4.2,4.8
2019-02-16 12:50:00,40.250999450683594,-73.16400146484375,327.0,9.9,12.1,1.66,0 days 00:00:08.329999924,0 days 00:00:05.400000095,150.0,1010.4,3.4,4.8
2019-02-16 13:50:00,40.250999450683594,-73.16400146484375,318.0,8.8,11.1,1.69,0 days 00:00:09.090000153,0 days 00:00:05.139999866,161.0,1011.1,2.9,4.8
2019-02-16 14:50:00,40.250999450683594,-73.16400146484375,319.0,7.9,9.6,1.58,0 days 00:00:09.090000153,0 days 00:00:05.300000191,164.0,1011.0,2.5,4.8
2019-02-16 15:50:00,40.250999450683594,-73.16400146484375,322.0,7.3,9.2,1.46,0 days 00:00:08.329999924,0 days 00:00:05.090000153,154.0,1011.5,2.5,4.8
2019-02-16 16:50:00,40.250999450683594,-73.16400146484375,322.0,6.5,7.9,1.33,0 days 00:00:09.090000153,0 days 00:00:05.250000,154.0,1011.2,2.8,4.9
2019-02-16 17:50:00,40.250999450683594,-73.16400146484375,320.0,5.8,7.4,1.22,0 days 00:00:08.329999924,0 days 00:00:05.280000210,153.0,1010.8,3.2,4.9
2019-02-16 18:50:00,40.250999450683594,-73.16400146484375,309.0,5.6,6.6,1.26,0 days 00:00:07.690000057,0 days 00:00:05.599999905,166.0,1010.6,3.6,5.0
2019-02-16 19:50:00,40.250999450683594,-73.16400146484375,312.0,5.5,6.9,1.17,0 days 00:00:07.690000057,0 days 00:00:05.409999847,144.0,1010.2,4.1,5.0
2019-02-16 20:50:00,40.250999450683594,-73.16400146484375,310.0,5.4,6.7,1.0,0 days 00:00:08.329999924,0 days 00:00:05.269999981,159.0,1010.8,4.8,5.0
2019-02-16 21:50:00,40.250999450683594,-73.16400146484375,336.0,6.8,7.8,0.97,0 days 00:00:08.329999924,0 days 00:00:04.900000095,150.0,1010.3,5.1,5.0
2019-02-16 22:50:00,40.250999450683594,-73.16400146484375,333.0,6.7,8.3,1.05,0 days 00:00:08.329999924,0 days 00:00:05.010000229,143.0,1011.8,5.2,4.9
2019-02-16 23:50:00,40.250999450683594,-73.16400146484375,334.0,6.8,8.2,0.94,0 days 00:00:07.690000057,0 days 00:00:04.590000153,154.0,1013.0,5.0,4.9
2019-02-17 00:50:00,40.250999450683594,-73.16400146484375,332.0,7.5,9.2,0.93,0 days 00:00:07.690000057,0 days 00:00:04.409999847,157.0,1013.3,4.8,4.9
2019-02-17 01:50:00,40.250999450683594,-73.16400146484375,338.0,7.9,9.0,0.91,0 days 00:00:08.329999924,0 days 00:00:04.260000229,139.0,1014.0,4.6,4.9
2019-02-17 02:50:00,40.250999450683594,-73.16400146484375,18.0,8.6,10.5,0.93,0 days 00:00:07.690000057,0 days 00:00:04.429999828,142.0,1014.9,3.9,4.9
2019-02-17 03:50:00,40.250999450683594,-73.16400146484375,359.0,9.5,11.2,0.95,0 days 00:00:07.690000057,0 days 00:00:03.799999952,133.0,1015.5,2.7,4.8
2019-02-17 04:50:00,40.250999450683594,-73.16400146484375,355.0,10.0,11.7,1.14,0 days 00:00:03.700000048,0 days 00:00:03.930000067,354.0,1015.9,1.8,4.8
2019-02-17 05:50:00,40.250999450683594,-73.16400146484375,345.0,9.5,11.3,1.25,0 days 00:00:04.550000191,0 days 00:00:04.190000057,354.0,1016.6,1.1,4.8
2019-02-17 06:50:00,40.250999450683594,-73.16400146484375,350.0,9.9,11.8,1.34,0 days 00:00:04.349999905,0 days 00:00:04.289999962,9.0,1016.5,0.4,4.8
2019-02-17 07:50:00,40.250999450683594,-73.16400146484375,356.0,9.6,11.6,1.33,0 days 00:00:04.760000229,0 days 00:00:04.340000153,360.0,1016.7,0.0,4.7
2019-02-17 08:50:00,40.250999450683594,-73.16400146484375,360.0,8.4,10.1,1.29,0 days 00:00:04.349999905,0 days 00:00:04.289999962,10.0,1017.1,-0.6,4.6
2019-02-17 09:50:00,40.250999450683594,-73.16400146484375,2.0,7.8,9.4,1.18,0 days 00:00:04.550000191,0 days 00:00:04.289999962,4.0,1018.2,-0.8,4.6
2019-02-17 10:50:00,40.250999450683594,-73.16400146484375,9.0,7.3,9.1,1.12,0 days 00:00:04.349999905,0 days 00:00:04.159999847,357.0,1018.3,-0.9,4.6
2019-02-17 11:50:00,40.250999450683594,-73.16400146484375,23.0,8.1,9.6,1.14,0 days 00:00:04.349999905,0 days 00:00:04.179999828,10.0,1018.3,-1.0,4.6
2019-02-17 12:50:00,40.250999450683594,-73.16400146484375,15.0,6.1,8.3,1.04,0 days 00:00:04.170000076,0 days 00:00:04.170000076,27.0,1020.7,-0.9,4.6
2019-02-17 13:50:00,40.250999450683594,-73.16400146484375,50.0,4.9,6.3,0.89,0 days 00:00:03.849999905,0 days 00:00:04.150000095,18.0,1021.4,-0.7,4.6
2019-02-17 14:50:00,40.250999450683594,-73.16400146484375,34.0,4.9,6.1,0.88,0 days 00:00:07.690000057,0 days 00:00:04.260000229,106.0,1021.4,-0.8,4.6
2019-02-17 15:50:00,40.250999450683594,-73.16400146484375,68.0,4.4,5.7,0.83,0 days 00:00:07.690000057,0 days 00:00:04.389999866,117.0,1020.9,-0.5,4.7
2019-02-17 16:50:00,40.250999450683594,-73.16400146484375,61.0,4.5,6.1,0.83,0 days 00:00:07.690000057,0 days 00:00:04.519999981,111.0,1019.6,-0.4,4.8
2019-02-17 17:50:00,40.250999450683594,-73.16400146484375,54.0,1.1,2.1,0.83,0 days 00:00:07.690000057,0 days 00:00:04.559999943,123.0,1021.1,0.4,4.9
2019-02-17 18:50:00,40.250999450683594,-73.16400146484375,4.0,2.8,3.7,0.8,0 days 00:00:08.329999924,0 days 00:00:04.869999886,167.0,1020.1,0.1,4.9
2019-02-17 19:50:00,40.250999450683594,-73.16400146484375,10.0,1.8,2.5,0.69,0 days 00:00:07.139999866,0 days 00:00:04.699999809,77.0,1020.3,0.1,4.8
2019-02-17 20:50:00,40.250999450683594,-73.16400146484375,107.0,0.9,1.6,0.79,0 days 00:00:07.690000057,0 days 00:00:05.190000057,127.0,1018.6,0.4,4.7
2019-02-17 21:50:00,40.250999450683594,-73.16400146484375,129.0,2.1,3.1,0.69,0 days 00:00:08.329999924,0 days 00:00:05.269999981,119.0,1017.8,0.6,4.7
2019-02-17 22:50:00,40.250999450683594,-73.16400146484375,114.0,1.3,2.3,0.66,0 days 00:00:09.090000153,0 days 00:00:05.380000114,117.0,1018.6,0.9,4.6
2019-02-17 23:50:00,40.250999450683594,-73.16400146484375,145.0,2.3,3.1,0.69,0 days 00:00:08.329999924,0 days 00:00:05.889999866,129.0,1018.4,1.2,4.6
2019-02-18 00:50:00,40.250999450683594,-73.16400146484375,135.0,2.6,3.4,0.67,0 days 00:00:08.329999924,0 days 00:00:05.929999828,129.0,1017.1,1.7,4.6
2019-02-18 01:50:00,40.250999450683594,-73.16400146484375,120.0,1.4,2.0,0.64,0 days 00:00:09.090000153,0 days 00:00:05.840000153,120.0,1016.7,2.3,4.6
2019-02-18 02:50:00,40.250999450683594,-73.16400146484375,169.0,2.2,2.7,0.61,0 days 00:00:08.329999924,0 days 00:00:05.809999943,114.0,1016.4,3.0,4.6
2019-02-18 03:50:00,40.250999450683594,-73.16400146484375,166.0,3.7,4.3,0.62,0 days 00:00:08.329999924,0 days 00:00:06.110000134,132.0,1015.4,3.7,4.6
2019-02-18 04:50:00,40.250999450683594,-73.16400146484375,156.0,8.4,10.0,0.68,0 days 00:00:08.329999924,0 days 00:00:05.019999981,110.0,1012.7,3.7,4.6
2019-02-18 05:50:00,40.250999450683594,-73.16400146484375,184.0,1.3,2.1,0.78,0 days 00:00:07.690000057,0 days 00:00:04.789999962,129.0,1013.8,3.1,4.6
2019-02-18 06:50:00,40.250999450683594,-73.16400146484375,127.0,1.0,1.9,0.78,0 days 00:00:08.329999924,0 days 00:00:04.730000019,157.0,1013.1,3.4,4.6
2019-02-18 07:50:00,40.250999450683594,-73.16400146484375,128.0,4.2,5.4,0.8,0 days 00:00:08.329999924,0 days 00:00:04.820000172,152.0,1011.4,3.7,4.6
2019-02-18 08:50:00,40.250999450683594,-73.16400146484375,101.0,3.5,4.4,0.78,0 days 00:00:09.090000153,0 days 00:00:04.699999809,150.0,1011.1,4.0,4.6
2019-02-18 09:50:00,40.250999450683594,-73.16400146484375,75.0,4.8,5.9,0.74,0 days 00:00:08.329999924,0 days 00:00:04.650000095,126.0,1009.9,4.2,4.6
2019-02-18 10:50:00,40.250999450683594,-73.16400146484375,71.0,6.2,7.2,0.83,0 days 00:00:07.690000057,0 days 00:00:04.679999828,144.0,1009.1,3.9,4.6
2019-02-18 11:50:00,40.250999450683594,-73.16400146484375,74.0,7.1,8.5,0.84,0 days 00:00:08.329999924,0 days 00:00:04.110000134,131.0,1008.1,3.9,4.6
2019-02-18 12:50:00,40.250999450683594,-73.16400146484375,92.0,6.5,7.8,0.96,0 days 00:00:08.329999924,0 days 00:00:04.300000191,128.0,1007.9,4.1,4.6
2019-02-18 13:50:00,40.250999450683594,-73.16400146484375,99.0,3.4,4.0,1.01,0 days 00:00:08.329999924,0 days 00:00:04.659999847,155.0,1009.1,4.3,4.6
2019-02-18 14:50:00,40.250999450683594,-73.16400146484375,180.0,0.6,1.2,1.07,0 days 00:00:05,0 days 00:00:04.780000210,66.0,1009.1,4.6,4.6
2019-02-18 15:50:00,40.250999450683594,-73.16400146484375,261.0,3.5,6.9,1.04,0 days 00:00:09.090000153,0 days 00:00:05.010000229,146.0,1009.6,4.9,4.7
2019-02-18 16:50:00,40.250999450683594,-73.16400146484375,288.0,12.0,14.5,1.05,0 days 00:00:05.260000229,0 days 00:00:04.420000076,82.0,1009.8,4.6,4.7
2019-02-18 17:50:00,40.250999450683594,-73.16400146484375,293.0,9.8,12.5,1.17,0 days 00:00:05.260000229,0 days 00:00:04.269999981,87.0,1010.5,4.5,4.7
2019-02-18 18:50:00,40.250999450683594,-73.16400146484375,286.0,11.5,13.9,1.28,0 days 00:00:04,0 days 00:00:04.219999790,286.0,1010.9,5.1,4.7
2019-02-18 19:50:00,40.250999450683594,-73.16400146484375,284.0,11.3,13.6,1.3,0 days 00:00:04.349999905,0 days 00:00:04.289999962,294.0,1011.2,5.3,4.7
2019-02-18 20:50:00,40.250999450683594,-73.16400146484375,284.0,12.4,15.2,1.45,0 days 00:00:05,0 days 00:00:04.400000095,285.0,1012.0,5.3,4.7
2019-02-18 21:50:00,40.250999450683594,-73.16400146484375,290.0,13.6,16.3,1.74,0 days 00:00:05.260000229,0 days 00:00:04.730000019,290.0,1013.5,5.1,4.7
2019-02-18 22:50:00,40.250999450683594,-73.16400146484375,303.0,14.5,17.8,2.07,0 days 00:00:05.559999943,0 days 00:00:05.019999981,286.0,1015.4,4.4,4.7
2019-02-18 23:50:00,40.250999450683594,-73.16400146484375,302.0,13.8,16.5,2.04,0 days 00:00:06.250000,0 days 00:00:05,291.0,1018.0,3.4,4.7
2019-02-19 00:50:00,40.250999450683594,-73.16400146484375,316.0,13.7,16.1,2.11,0 days 00:00:05.880000114,0 days 00:00:05,291.0,1020.3,1.9,4.7
2019-02-19 01:50:00,40.250999450683594,-73.16400146484375,320.0,12.8,15.9,1.77,0 days 00:00:05.880000114,0 days 00:00:04.730000019,295.0,1022.0,1.1,4.6
2019-02-19 02:50:00,40.250999450683594,-73.16400146484375,321.0,11.7,13.5,1.91,0 days 00:00:05.880000114,0 days 00:00:04.869999886,300.0,1023.2,0.5,4.6
2019-02-19 03:50:00,40.250999450683594,-73.16400146484375,310.0,13.6,15.9,1.8,0 days 00:00:06.250000,0 days 00:00:04.650000095,293.0,1024.1,-0.1,4.6
2019-02-19 04:50:00,40.250999450683594,-73.16400146484375,320.0,12.7,15.7,1.66,0 days 00:00:05.559999943,0 days 00:00:04.570000172,298.0,1025.4,-0.3,4.6
2019-02-19 05:50:00,40.250999450683594,-73.16400146484375,321.0,12.3,14.4,1.54,0 days 00:00:05.880000114,0 days 00:00:04.519999981,287.0,1026.8,-1.1,4.5
2019-02-19 06:50:00,40.250999450683594,-73.16400146484375,330.0,11.0,13.8,1.37,0 days 00:00:05.260000229,0 days 00:00:04.369999886,294.0,1028.4,-1.5,4.5
2019-02-19 07:50:00,40.250999450683594,-73.16400146484375,325.0,10.7,12.7,1.45,0 days 00:00:05.559999943,0 days 00:00:04.460000038,292.0,1029.1,-2.0,4.5
2019-02-19 08:50:00,40.250999450683594,-73.16400146484375,329.0,10.0,12.6,1.35,0 days 00:00:05.559999943,0 days 00:00:04.369999886,290.0,1029.6,-2.1,4.4
2019-02-19 09:50:00,40.250999450683594,-73.16400146484375,332.0,10.0,12.4,1.32,0 days 00:00:05.559999943,0 days 00:00:04.360000134,292.0,1030.0,-1.9,4.4
2019-02-19 10:50:00,40.250999450683594,-73.16400146484375,323.0,9.7,11.9,1.4,0 days 00:00:05.260000229,0 days 00:00:04.289999962,297.0,1030.9,-2.2,4.4
2019-02-19 11:50:00,40.250999450683594,-73.16400146484375,319.0,6.6,9.2,1.19,0 days 00:00:05.260000229,0 days 00:00:04.130000114,296.0,1032.3,-2.4,4.3
2019-02-19 12:50:00,40.250999450683594,-73.16400146484375,332.0,6.1,8.6,1.0,0 days 00:00:05,0 days 00:00:03.940000057,291.0,1033.7,-2.3,4.3
2019-02-19 13:50:00,40.250999450683594,-73.16400146484375,320.0,5.6,7.4,0.92,0 days 00:00:04.760000229,0 days 00:00:03.930000067,296.0,1034.5,-2.5,4.3
2019-02-19 14:50:00,40.250999450683594,-73.16400146484375,313.0,6.4,8.1,0.87,0 days 00:00:04.550000191,0 days 00:00:03.839999914,297.0,1034.6,-2.4,4.4
2019-02-19 15:50:00,40.250999450683594,-73.16400146484375,318.0,6.3,7.6,0.79,0 days 00:00:04.550000191,0 days 00:00:03.809999943,291.0,1035.3,-2.3,4.4
2019-02-19 16:50:00,40.250999450683594,-73.16400146484375,302.0,5.8,7.7,0.69,0 days 00:00:04.349999905,0 days 00:00:03.680000067,292.0,1035.3,-2.1,4.5
2019-02-19 17:50:00,40.250999450683594,-73.16400146484375,309.0,5.8,7.5,0.62,0 days 00:00:03.569999933,0 days 00:00:03.539999962,298.0,1035.0,-1.5,4.5
2019-02-19 18:50:00,40.250999450683594,-73.16400146484375,308.0,6.0,7.9,0.62,0 days 00:00:04.170000076,0 days 00:00:03.660000086,289.0,1034.4,-1.2,4.5
2019-02-19 19:50:00,40.250999450683594,-73.16400146484375,301.0,6.4,8.7,0.6,0 days 00:00:03.849999905,0 days 00:00:03.650000095,291.0,1034.3,-0.5,4.6
2019-02-19 20:50:00,40.250999450683594,-73.16400146484375,317.0,6.7,8.4,0.64,0 days 00:00:04.170000076,0 days 00:00:03.750000,287.0,1034.2,0.2,4.5
2019-02-19 21:50:00,40.250999450683594,-73.16400146484375,317.0,6.9,8.3,0.7,0 days 00:00:04,0 days 00:00:03.750000,293.0,1033.8,0.8,4.4
2019-02-19 22:50:00,40.250999450683594,-73.16400146484375,316.0,5.2,6.1,0.71,0 days 00:00:04,0 days 00:00:03.869999886,290.0,1034.4,1.4,4.3
2019-02-19 23:50:00,40.250999450683594,-73.16400146484375,322.0,4.8,6.1,0.66,0 days 00:00:03.849999905,0 days 00:00:03.779999971,283.0,1035.2,1.7,4.2
2019-02-20 00:50:00,40.250999450683594,-73.16400146484375,324.0,6.0,7.4,0.62,0 days 00:00:09.090000153,0 days 00:00:03.779999971,112.0,1035.4,1.9,4.2
2019-02-20 01:50:00,40.250999450683594,-73.16400146484375,323.0,6.6,7.9,0.61,0 days 00:00:08.329999924,0 days 00:00:03.650000095,112.0,1035.4,2.0,4.3
2019-02-20 02:50:00,40.250999450683594,-73.16400146484375,328.0,7.2,8.8,0.62,0 days 00:00:09.090000153,0 days 00:00:03.529999970,98.0,1035.9,1.7,4.3
2019-02-20 03:50:00,40.250999450683594,-73.16400146484375,338.0,6.0,7.7,0.67,0 days 00:00:03.569999933,0 days 00:00:03.569999933,298.0,1035.8,1.3,4.3
2019-02-20 04:50:00,40.250999450683594,-73.16400146484375,346.0,6.9,7.9,0.65,0 days 00:00:08.329999924,0 days 00:00:03.500000,98.0,1035.4,1.0,4.3
2019-02-20 05:50:00,40.250999450683594,-73.16400146484375,356.0,5.1,6.2,0.73,0 days 00:00:08.329999924,0 days 00:00:03.819999933,100.0,1036.0,0.7,4.3
2019-02-20 06:50:00,40.250999450683594,-73.16400146484375,32.0,4.6,7.1,0.7,0 days 00:00:08.329999924,0 days 00:00:04.019999981,112.0,1036.0,0.2,4.3
2019-02-20 07:50:00,40.250999450683594,-73.16400146484375,19.0,3.3,4.8,0.62,0 days 00:00:07.690000057,0 days 00:00:04.050000191,106.0,1036.5,-0.2,4.2
2019-02-20 08:50:00,40.250999450683594,-73.16400146484375,24.0,4.0,5.2,0.57,0 days 00:00:07.690000057,0 days 00:00:03.839999914,84.0,1036.4,-0.4,4.1
2019-02-20 09:50:00,40.250999450683594,-73.16400146484375,31.0,4.5,5.8,0.57,0 days 00:00:07.690000057,0 days 00:00:03.930000067,107.0,1036.3,-0.8,4.0
2019-02-20 10:50:00,40.250999450683594,-73.16400146484375,39.0,4.4,5.5,0.55,0 days 00:00:08.329999924,0 days 00:00:03.980000019,82.0,1035.8,-1.1,3.8
2019-02-20 11:50:00,40.250999450683594,-73.16400146484375,43.0,4.5,6.4,0.45,0 days 00:00:08.329999924,0 days 00:00:03.730000019,92.0,1035.8,-1.3,3.8
2019-02-20 12:50:00,40.250999450683594,-73.16400146484375,45.0,4.8,6.2,0.5,0 days 00:00:08.329999924,0 days 00:00:03.839999914,47.0,1036.6,-1.1,3.8
2019-02-20 13:50:00,40.250999450683594,-73.16400146484375,54.0,4.9,7.9,0.55,0 days 00:00:08.329999924,0 days 00:00:03.640000105,127.0,1036.5,-1.3,4.0
2019-02-20 14:50:00,40.250999450683594,-73.16400146484375,67.0,5.1,6.8,0.56,0 days 00:00:03.849999905,0 days 00:00:03.769999981,55.0,1035.8,-1.0,4.0
2019-02-20 15:50:00,40.250999450683594,-73.16400146484375,72.0,3.5,4.4,0.58,0 days 00:00:04.170000076,0 days 00:00:03.869999886,54.0,1036.3,-0.7,4.1
2019-02-20 16:50:00,40.250999450683594,-73.16400146484375,142.0,2.0,3.5,0.5,0 days 00:00:09.090000153,0 days 00:00:03.910000086,98.0,1035.9,-0.3,4.2
2019-02-20 17:50:00,40.250999450683594,-73.16400146484375,140.0,2.2,3.0,0.43,0 days 00:00:09.090000153,0 days 00:00:04.139999866,98.0,1034.8,-1.8,4.2
2019-02-20 18:50:00,40.250999450683594,-73.16400146484375,117.0,4.7,5.7,0.41,0 days 00:00:07.690000057,0 days 00:00:04.070000172,87.0,1033.0,-1.3,4.2
